Country,Admin1,SubDiv,Year,List,Cause,Sex,Frmat,IM_Frmat,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Deaths6,Deaths7,Deaths8,Deaths9,Deaths10,Deaths11,Deaths12,Deaths13,Deaths14,Deaths15,Deaths16,Deaths17,Deaths18,Deaths19,Deaths20,Deaths21,Deaths22,Deaths23,Deaths24,Deaths25,Deaths26,IM_Deaths1,IM_Deaths2,IM_Deaths3,IM_Deaths4
2180,,,1964,07A,A032,1,08,08,989,220,649,,,,109,,7,,1,,1,,0,,0,,0,,,,,,,2,220,,,
2180,,,1964,07A,A032,2,08,08,1059,219,706,,,,123,,6,,2,,0,,0,,0,,2,,,,,,,1,219,,,
2180,,,1964,07A,A033,1,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A033,2,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A034,1,08,08,16,2,3,,,,3,,2,,1,,0,,2,,3,,0,,,,,,,0,2,,,
2180,,,1964,07A,A034,2,08,08,12,0,4,,,,0,,2,,3,,0,,0,,1,,2,,,,,,,0,0,,,
2180,,,1964,07A,A035,1,08,08,12,0,1,,,,3,,3,,0,,1,,2,,0,,2,,,,,,,0,0,,,
2180,,,1964,07A,A035,2,08,08,8,0,0,,,,6,,0,,0,,1,,0,,1,,0,,,,,,,0,0,,,
2180,,,1964,07A,A036,1,08,08,2,0,2,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A036,2,08,08,6,1,1,,,,1,,0,,2,,1,,0,,0,,0,,,,,,,0,1,,,
2180,,,1964,07A,A037,1,08,08,166,21,28,,,,18,,30,,16,,18,,13,,8,,14,,,,,,,0,21,,,
2180,,,1964,07A,A037,2,08,08,109,17,26,,,,20,,3,,10,,5,,5,,5,,16,,,,,,,2,17,,,
2180,,,1964,07A,A038,1,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A038,2,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A039,1,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A039,2,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A040,1,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A040,2,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A041,1,08,08,19,1,4,,,,8,,1,,0,,0,,2,,2,,1,,,,,,,0,1,,,
2180,,,1964,07A,A041,2,08,08,17,0,7,,,,8,,1,,0,,1,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A042,1,08,08,55,4,35,,,,12,,0,,0,,1,,1,,0,,1,,,,,,,1,4,,,
2180,,,1964,07A,A042,2,08,08,64,5,39,,,,11,,2,,3,,3,,0,,1,,0,,,,,,,0,5,,,
2180,,,1964,07A,A043,1,08,08,405,160,148,,,,43,,9,,9,,11,,5,,9,,10,,,,,,,1,160,,,
2180,,,1964,07A,A043,2,08,08,355,122,140,,,,40,,8,,10,,9,,7,,3,,15,,,,,,,1,122,,,
2180,,,1964,07A,A044,1,08,08,19,0,0,,,,0,,0,,1,,0,,4,,7,,7,,,,,,,0,0,,,
2180,,,1964,07A,A044,2,08,08,2,0,0,,,,0,,0,,0,,0,,0,,0,,2,,,,,,,0,0,,,
2180,,,1964,07A,A045,1,08,08,26,0,0,,,,0,,0,,0,,1,,4,,9,,12,,,,,,,0,0,,,
2180,,,1964,07A,A045,2,08,08,8,0,0,,,,0,,0,,0,,0,,1,,1,,6,,,,,,,0,0,,,
2180,,,1964,07A,A046,1,08,08,207,0,0,,,,0,,1,,3,,12,,35,,57,,99,,,,,,,0,0,,,
2180,,,1964,07A,A046,2,08,08,180,0,0,,,,0,,0,,6,,10,,23,,39,,102,,,,,,,0,0,,,
2180,,,1964,07A,A047,1,08,08,20,0,1,,,,0,,0,,0,,2,,1,,6,,10,,,,,,,0,0,,,
2180,,,1964,07A,A047,2,08,08,37,0,0,,,,0,,0,,0,,3,,3,,7,,24,,,,,,,0,0,,,
2180,,,1964,07A,A048,1,08,08,10,0,0,,,,0,,0,,0,,0,,1,,4,,5,,,,,,,0,0,,,
2180,,,1964,07A,A048,2,08,08,9,0,0,,,,0,,0,,0,,2,,0,,2,,5,,,,,,,0,0,,,
2180,,,1964,07A,A049,1,08,08,10,0,0,,,,0,,0,,0,,1,,0,,3,,6,,,,,,,0,0,,,
2180,,,1964,07A,A049,2,08,08,3,0,0,,,,0,,0,,0,,0,,0,,0,,3,,,,,,,0,0,,,
2180,,,1964,07A,A050,1,08,08,45,0,0,,,,2,,1,,2,,4,,4,,13,,19,,,,,,,0,0,,,
2180,,,1964,07A,A050,2,08,08,39,1,0,,,,0,,0,,1,,4,,9,,12,,12,,,,,,,0,1,,,
2180,,,1964,07A,A051,1,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A051,2,08,08,48,0,0,,,,0,,0,,3,,5,,14,,11,,15,,,,,,,0,0,,,
2180,,,1964,07A,A052,2,08,08,71,0,0,,,,0,,0,,2,,9,,26,,16,,18,,,,,,,0,0,,,
2180,,,1964,07A,A053,2,08,08,169,0,0,,,,0,,1,,7,,21,,62,,22,,55,,,,,,,1,0,,,
2180,,,1964,07A,A054,1,08,08,37,0,0,,,,0,,0,,0,,0,,0,,4,,33,,,,,,,0,0,,,
2180,,,1964,07A,A055,1,08,08,8,0,1,,,,0,,0,,1,,0,,0,,0,,6,,,,,,,0,0,,,
2180,,,1964,07A,A055,2,08,08,11,0,1,,,,0,,0,,1,,0,,1,,2,,6,,,,,,,0,0,,,
2180,,,1964,07A,A056,1,08,08,11,0,0,,,,2,,0,,3,,1,,0,,1,,4,,,,,,,0,0,,,
2180,,,1964,07A,A056,2,08,08,16,0,0,,,,0,,0,,1,,1,,5,,1,,8,,,,,,,0,0,,,
2180,,,1964,07A,A057,1,08,08,218,1,7,,,,5,,6,,9,,20,,35,,52,,82,,,,,,,1,1,,,
2180,,,1964,07A,A057,2,08,08,281,1,4,,,,2,,4,,19,,28,,53,,58,,112,,,,,,,0,1,,,
2180,,,1964,07A,A058,1,08,08,36,2,3,,,,6,,4,,3,,4,,3,,4,,7,,,,,,,0,2,,,
2180,,,1964,07A,A058,2,08,08,23,1,1,,,,4,,3,,3,,2,,5,,0,,4,,,,,,,0,1,,,
2180,,,1964,07A,A059,1,08,08,20,0,2,,,,3,,4,,1,,1,,3,,2,,4,,,,,,,0,0,,,
2180,,,1964,07A,A059,2,08,08,15,0,0,,,,1,,1,,3,,2,,2,,0,,6,,,,,,,0,0,,,
2180,,,1964,07A,A060,1,08,08,86,4,7,,,,4,,2,,12,,14,,10,,10,,22,,,,,,,1,4,,,
2180,,,1964,07A,A060,2,08,08,75,5,3,,,,3,,1,,3,,7,,18,,12,,23,,,,,,,0,5,,,
2180,,,1964,07A,A061,1,08,08,5,0,1,,,,0,,0,,0,,0,,0,,0,,4,,,,,,,0,0,,,
2180,,,1964,07A,A061,2,08,08,3,1,0,,,,0,,0,,0,,1,,1,,0,,0,,,,,,,0,1,,,
2180,,,1964,07A,A062,1,08,08,2,1,1,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,1,,,
2180,,,1964,07A,A062,2,08,08,5,0,0,,,,0,,0,,0,,1,,1,,0,,3,,,,,,,0,0,,,
2180,,,1964,07A,A063,1,08,08,62,0,1,,,,0,,2,,1,,0,,9,,15,,34,,,,,,,0,0,,,
2180,,,1964,07A,A063,2,08,08,88,0,0,,,,1,,0,,0,,6,,11,,20,,50,,,,,,,0,0,,,
2180,,,1964,07A,A064,1,08,08,153,39,93,,,,8,,2,,1,,3,,1,,2,,3,,,,,,,1,39,,,
2180,,,1964,07A,A064,2,08,08,163,38,106,,,,11,,1,,2,,1,,0,,2,,2,,,,,,,0,38,,,
2180,,,1964,07A,A065,1,08,08,519,85,126,,,,74,,36,,21,,27,,33,,33,,81,,,,,,,3,85,,,
2180,,,1964,07A,A065,2,08,08,540,75,157,,,,76,,37,,32,,34,,33,,29,,66,,,,,,,1,75,,,
2180,,,1964,07A,A066,1,08,08,88,14,8,,,,9,,3,,1,,11,,7,,7,,28,,,,,,,0,14,,,
2180,,,1964,07A,A066,2,08,08,86,7,8,,,,8,,11,,4,,8,,7,,9,,24,,,,,,,0,7,,,
2180,,,1964,07A,A067,1,08,08,15,4,1,,,,0,,2,,3,,0,,1,,3,,1,,,,,,,0,4,,,
2180,,,1964,07A,A067,2,08,08,11,3,3,,,,0,,0,,0,,0,,0,,2,,3,,,,,,,0,3,,,
2180,,,1964,07A,A068,1,08,08,70,0,1,,,,0,,5,,7,,13,,19,,14,,11,,,,,,,0,0,,,
2180,,,1964,07A,A068,2,08,08,3,0,0,,,,0,,0,,0,,1,,0,,0,,2,,,,,,,0,0,,,
2180,,,1964,07A,A069,1,08,08,3,3,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,3,,,
2180,,,1964,07A,A069,2,08,08,4,4,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,4,,,
2180,,,1964,07A,A070,1,08,08,426,8,9,,,,12,,23,,26,,28,,52,,76,,191,,,,,,,1,8,,,
2180,,,1964,07A,A070,2,08,08,413,2,6,,,,6,,14,,25,,33,,43,,63,,221,,,,,,,0,2,,,
2180,,,1964,07A,A071,1,08,08,152,42,38,,,,27,,10,,10,,8,,9,,5,,2,,,,,,,1,42,,,
2180,,,1964,07A,A071,2,08,08,148,37,50,,,,22,,11,,11,,5,,5,,5,,2,,,,,,,0,37,,,
2180,,,1964,07A,A072,1,08,08,1,0,0,,,,0,,0,,0,,0,,1,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A072,2,08,08,2,0,0,,,,0,,0,,0,,0,,0,,1,,1,,,,,,,0,0,,,
2180,,,1964,07A,A073,1,08,08,123,11,14,,,,20,,27,,15,,7,,15,,5,,9,,,,,,,0,11,,,
2180,,,1964,07A,A073,2,08,08,91,8,12,,,,15,,13,,20,,13,,4,,3,,3,,,,,,,0,8,,,
2180,,,1964,07A,A074,1,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A074,2,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A075,1,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A075,2,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A076,1,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A076,2,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A077,1,08,08,1,1,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,1,,,
2180,,,1964,07A,A077,2,08,08,2,0,2,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A078,1,08,08,162,21,18,,,,20,,12,,10,,14,,14,,16,,36,,,,,,,1,21,,,
2180,,,1964,07A,A078,2,08,08,122,14,15,,,,10,,8,,9,,11,,13,,15,,27,,,,,,,0,14,,,
2180,,,1964,07A,A079,1,08,08,5,0,0,,,,0,,0,,1,,0,,0,,1,,3,,,,,,,0,0,,,
2180,,,1964,07A,A079,2,08,08,14,0,0,,,,4,,1,,3,,0,,1,,2,,3,,,,,,,0,0,,,
2180,,,1964,07A,A080,1,08,08,30,0,1,,,,3,,4,,2,,4,,2,,7,,7,,,,,,,0,0,,,
2180,,,1964,07A,A080,2,08,08,31,0,1,,,,2,,4,,4,,0,,4,,4,,12,,,,,,,0,0,,,
2180,,,1964,07A,A081,1,08,08,240,3,2,,,,3,,4,,8,,16,,34,,57,,113,,,,,,,0,3,,,
2180,,,1964,07A,A081,2,08,08,174,2,1,,,,1,,4,,11,,9,,16,,23,,107,,,,,,,0,2,,,
2180,,,1964,07A,A082,1,08,08,473,13,18,,,,17,,29,,22,,41,,46,,66,,218,,,,,,,3,13,,,
2180,,,1964,07A,A082,2,08,08,494,16,26,,,,15,,24,,29,,40,,51,,61,,230,,,,,,,2,16,,,
2180,,,1964,07A,A083,1,08,08,84,0,1,,,,1,,1,,4,,7,,7,,17,,46,,,,,,,0,0,,,
2180,,,1964,07A,A083,2,08,08,76,0,0,,,,1,,1,,5,,1,,7,,9,,52,,,,,,,0,0,,,
2180,,,1964,07A,A084,1,08,08,43,0,0,,,,0,,1,,3,,0,,6,,10,,23,,,,,,,0,0,,,
2180,,,1964,07A,A084,2,08,08,37,0,0,,,,1,,2,,1,,1,,3,,3,,26,,,,,,,0,0,,,
2180,,,1964,07A,A085,1,08,08,79,3,8,,,,1,,0,,0,,0,,2,,14,,51,,,,,,,0,3,,,
2180,,,1964,07A,A085,2,08,08,97,4,2,,,,1,,1,,0,,1,,5,,5,,78,,,,,,,0,4,,,
2180,,,1964,07A,A086,1,08,08,85,6,8,,,,6,,13,,6,,7,,9,,15,,13,,,,,,,2,6,,,
2180,,,1964,07A,A086,2,08,08,111,2,4,,,,4,,22,,22,,18,,12,,9,,17,,,,,,,1,2,,,
2180,,,1964,07A,A087,1,08,08,77,19,24,,,,9,,4,,4,,4,,2,,4,,7,,,,,,,0,19,,,
2180,,,1964,07A,A087,2,08,08,83,16,26,,,,16,,5,,2,,2,,2,,6,,8,,,,,,,0,16,,,
2180,,,1964,07A,A088,1,08,08,784,392,245,,,,63,,13,,9,,6,,5,,10,,40,,,,,,,1,392,,,
2180,,,1964,07A,A088,2,08,08,809,346,280,,,,51,,26,,10,,13,,13,,11,,59,,,,,,,0,346,,,
2180,,,1964,07A,A089,1,08,08,30,3,3,,,,2,,1,,4,,1,,2,,1,,13,,,,,,,0,3,,,
2180,,,1964,07A,A089,2,08,08,36,11,2,,,,2,,2,,0,,2,,3,,3,,10,,,,,,,1,11,,,
2180,,,1964,07A,A090,1,08,08,957,441,276,,,,44,,15,,10,,11,,13,,26,,119,,,,,,,2,441,,,
2180,,,1964,07A,A090,2,08,08,965,403,295,,,,42,,21,,15,,15,,16,,17,,138,,,,,,,3,403,,,
2180,,,1964,07A,A091,1,08,08,546,32,34,,,,27,,41,,40,,66,,66,,83,,156,,,,,,,1,32,,,
2180,,,1964,07A,A091,2,08,08,500,39,32,,,,26,,38,,48,,48,,49,,66,,153,,,,,,,1,39,,,
2180,,,1964,07A,A092,1,08,08,254,159,82,,,,6,,0,,0,,1,,1,,3,,2,,,,,,,0,159,,,
2180,,,1964,07A,A092,2,08,08,244,156,79,,,,3,,0,,1,,0,,0,,0,,2,,,,,,,3,156,,,
2180,,,1964,07A,A093,1,08,08,2667,1726,789,,,,87,,7,,4,,5,,2,,7,,32,,,,,,,8,1726,,,
2180,,,1964,07A,A093,2,08,08,2489,1477,844,,,,91,,4,,5,,6,,3,,7,,42,,,,,,,10,1477,,,
2180,,,1964,07A,A094,1,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A094,2,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A095,1,08,08,5,0,0,,,,0,,0,,2,,1,,1,,1,,0,,,,,,,0,0,,,
2180,,,1964,07A,A095,2,08,08,5,0,0,,,,0,,0,,1,,0,,0,,1,,3,,,,,,,0,0,,,
2180,,,1964,07A,A096,1,08,08,4,1,0,,,,0,,0,,1,,0,,1,,0,,1,,,,,,,0,1,,,
2180,,,1964,07A,A096,2,08,08,3,0,1,,,,0,,0,,1,,0,,1,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A097,1,08,08,163,8,8,,,,11,,17,,12,,15,,16,,27,,48,,,,,,,1,8,,,
2180,,,1964,07A,A097,2,08,08,101,7,11,,,,2,,11,,9,,6,,11,,16,,28,,,,,,,0,7,,,
2180,,,1964,07A,A098,1,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A098,2,08,08,2,0,1,,,,1,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A099,1,08,08,73,0,0,,,,0,,3,,5,,12,,8,,12,,33,,,,,,,0,0,,,
2180,,,1964,07A,A099,2,08,08,28,0,0,,,,2,,0,,2,,2,,2,,7,,13,,,,,,,0,0,,,
2180,,,1964,07A,A100,1,08,08,12,0,0,,,,0,,0,,0,,3,,4,,2,,3,,,,,,,0,0,,,
2180,,,1964,07A,A100,2,08,08,1,0,0,,,,0,,0,,0,,0,,0,,0,,1,,,,,,,0,0,,,
2180,,,1964,07A,A101,1,08,08,10,4,4,,,,1,,0,,0,,0,,1,,0,,0,,,,,,,0,4,,,
2180,,,1964,07A,A101,2,08,08,11,3,7,,,,0,,0,,0,,0,,0,,1,,0,,,,,,,0,3,,,
2180,,,1964,07A,A102,1,08,08,24,0,1,,,,4,,0,,2,,6,,6,,0,,5,,,,,,,0,0,,,
2180,,,1964,07A,A102,2,08,08,10,0,1,,,,2,,0,,1,,3,,2,,1,,0,,,,,,,0,0,,,
2180,,,1964,07A,A103,1,08,08,279,28,12,,,,11,,13,,14,,36,,36,,54,,74,,,,,,,1,28,,,
2180,,,1964,07A,A103,2,08,08,181,16,11,,,,9,,17,,17,,24,,23,,22,,40,,,,,,,2,16,,,
2180,,,1964,07A,A104,1,08,08,3082,1604,1156,,,,113,,23,,16,,24,,33,,27,,83,,,,,,,3,1604,,,
2180,,,1964,07A,A104,2,08,08,2756,1293,1122,,,,90,,26,,26,,25,,33,,46,,90,,,,,,,5,1293,,,
2180,,,1964,07A,A105,1,08,08,126,0,0,,,,1,,2,,8,,13,,25,,32,,45,,,,,,,0,0,,,
2180,,,1964,07A,A105,2,08,08,56,0,1,,,,0,,0,,3,,6,,8,,11,,27,,,,,,,0,0,,,
2180,,,1964,07A,A106,1,08,08,52,0,0,,,,3,,2,,8,,5,,7,,10,,17,,,,,,,0,0,,,
2180,,,1964,07A,A106,2,08,08,62,0,2,,,,0,,3,,5,,13,,6,,18,,15,,,,,,,0,0,,,
2180,,,1964,07A,A107,1,08,08,845,197,229,,,,54,,28,,34,,41,,56,,67,,136,,,,,,,3,197,,,
2180,,,1964,07A,A107,2,08,08,780,163,234,,,,42,,32,,34,,40,,57,,57,,119,,,,,,,2,163,,,
2180,,,1964,07A,A108,1,08,08,30,2,10,,,,6,,2,,2,,1,,0,,1,,6,,,,,,,0,2,,,
2180,,,1964,07A,A108,2,08,08,37,2,17,,,,8,,1,,1,,0,,1,,4,,3,,,,,,,0,2,,,
2180,,,1964,07A,A109,1,08,08,169,8,27,,,,18,,11,,15,,15,,11,,16,,47,,,,,,,1,8,,,
2180,,,1964,07A,A109,2,08,08,171,8,26,,,,14,,6,,12,,14,,12,,15,,63,,,,,,,1,8,,,
2180,,,1964,07A,A110,1,08,08,21,12,2,,,,0,,0,,0,,0,,2,,1,,4,,,,,,,0,12,,,
2180,,,1964,07A,A110,2,08,08,19,8,5,,,,0,,0,,1,,1,,0,,3,,1,,,,,,,0,8,,,
2180,,,1964,07A,A111,1,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A111,2,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A112,1,08,08,28,0,0,,,,0,,0,,0,,0,,2,,0,,25,,,,,,,1,0,,,
2180,,,1964,07A,A113,1,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A113,2,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A114,1,08,08,40,1,0,,,,0,,1,,1,,0,,1,,2,,34,,,,,,,0,1,,,
2180,,,1964,07A,A114,2,08,08,59,1,0,,,,2,,4,,12,,17,,8,,4,,11,,,,,,,0,1,,,
2180,,,1964,07A,A115,2,08,08,35,0,0,,,,0,,6,,15,,13,,1,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A116,2,08,08,58,0,0,,,,0,,24,,20,,11,,2,,0,,0,,,,,,,1,0,,,
2180,,,1964,07A,A117,2,08,08,73,0,0,,,,0,,16,,25,,28,,3,,0,,0,,,,,,,1,0,,,
2180,,,1964,07A,A118,2,08,08,18,0,0,,,,0,,9,,3,,5,,1,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A119,2,08,08,6,0,0,,,,1,,2,,1,,2,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A120,2,08,08,329,0,0,,,,0,,80,,141,,95,,11,,1,,0,,,,,,,1,0,,,
2180,,,1964,07A,A121,1,08,08,29,4,7,,,,1,,1,,0,,1,,0,,3,,12,,,,,,,0,4,,,
2180,,,1964,07A,A121,2,08,08,13,0,2,,,,2,,1,,0,,0,,3,,1,,3,,,,,,,1,0,,,
2180,,,1964,07A,A122,1,08,08,9,0,0,,,,0,,0,,0,,1,,0,,0,,7,,,,,,,1,0,,,
2180,,,1964,07A,A122,2,08,08,22,1,1,,,,0,,1,,0,,1,,2,,3,,13,,,,,,,0,1,,,
2180,,,1964,07A,A123,1,08,08,106,0,0,,,,1,,3,,3,,5,,9,,12,,73,,,,,,,0,0,,,
2180,,,1964,07A,A123,2,08,08,167,0,0,,,,2,,5,,7,,2,,19,,26,,106,,,,,,,0,0,,,
2180,,,1964,07A,A124,1,08,08,4,1,0,,,,0,,0,,0,,0,,1,,0,,2,,,,,,,0,1,,,
2180,,,1964,07A,A124,2,08,08,2,1,0,,,,0,,0,,0,,0,,0,,1,,0,,,,,,,0,1,,,
2180,,,1964,07A,A125,1,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A125,2,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A126,1,08,08,49,3,2,,,,1,,0,,6,,2,,11,,11,,13,,,,,,,0,3,,,
2180,,,1964,07A,A126,2,08,08,33,4,4,,,,1,,2,,2,,4,,2,,4,,10,,,,,,,0,4,,,
2180,,,1964,07A,A127,1,08,08,6,5,1,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,5,,,
2180,,,1964,07A,A127,2,08,08,6,6,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,6,,,
2180,,,1964,07A,A128,1,08,08,82,71,5,,,,3,,1,,1,,0,,0,,0,,1,,,,,,,0,71,,,
2180,,,1964,07A,A128,2,08,08,67,55,7,,,,4,,1,,0,,0,,0,,0,,0,,,,,,,0,55,,,
2180,,,1964,07A,A129,1,08,08,59,52,2,,,,3,,0,,0,,1,,0,,1,,0,,,,,,,0,52,,,
2180,,,1964,07A,A129,2,08,08,29,24,3,,,,2,,0,,0,,0,,0,,0,,0,,,,,,,0,24,,,
2180,,,1964,07A,A130,1,08,08,90,90,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,90,,,
2180,,,1964,07A,A130,2,08,08,55,55,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,55,,,
2180,,,1964,07A,A131,1,08,08,363,363,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,363,,,
2180,,,1964,07A,A131,2,08,08,250,250,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,250,,,
2180,,,1964,07A,A132,1,08,08,720,720,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,720,,,
2180,,,1964,07A,A132,2,08,08,594,594,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,594,,,
2180,,,1964,07A,A133,1,08,08,26,26,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,26,,,
2180,,,1964,07A,A133,2,08,08,21,21,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,21,,,
2180,,,1964,07A,A134,1,08,08,110,110,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,110,,,
2180,,,1964,07A,A134,2,08,08,74,74,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,74,,,
2180,,,1964,07A,A135,1,08,08,1401,1401,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,1401,,,
2180,,,1964,07A,A135,2,08,08,1162,1162,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,1162,,,
2180,,,1964,07A,A136,1,08,08,1810,0,0,,,,0,,0,,0,,0,,0,,0,,1809,,,,,,,1,0,,,
2180,,,1964,07A,A136,2,08,08,2508,0,0,,,,0,,0,,0,,0,,0,,0,,2506,,,,,,,2,0,,,
2180,,,1964,07A,A137,1,08,08,4523,1349,1377,,,,358,,189,,228,,270,,276,,414,,19,,,,,,,43,1349,,,
2180,,,1964,07A,A137,2,08,08,4501,1212,1376,,,,351,,250,,257,,280,,258,,431,,27,,,,,,,59,1212,,,
2180,,,1964,07A,A138,1,08,08,340,0,26,,,,42,,64,,70,,51,,31,,21,,34,,,,,,,1,0,,,
2180,,,1964,07A,A138,2,08,08,102,0,8,,,,18,,11,,6,,15,,17,,5,,22,,,,,,,0,0,,,
2180,,,1964,07A,A139,1,08,08,21,1,1,,,,2,,3,,8,,2,,3,,1,,0,,,,,,,0,1,,,
2180,,,1964,07A,A139,2,08,08,3,0,1,,,,0,,0,,0,,0,,1,,0,,0,,,,,,,1,0,,,
2180,,,1964,07A,A140,1,08,08,168,8,21,,,,25,,16,,27,,17,,18,,12,,22,,,,,,,2,8,,,
2180,,,1964,07A,A140,2,08,08,102,7,19,,,,11,,22,,7,,9,,5,,9,,13,,,,,,,0,7,,,
2180,,,1964,07A,A141,1,08,08,315,2,19,,,,30,,57,,52,,46,,41,,24,,40,,,,,,,4,2,,,
2180,,,1964,07A,A141,2,08,08,90,2,10,,,,12,,8,,5,,19,,8,,7,,19,,,,,,,0,2,,,
2180,,,1964,07A,A142,1,08,08,1,0,0,,,,0,,0,,1,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A142,2,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A143,1,08,08,33,2,12,,,,9,,3,,2,,3,,1,,0,,1,,,,,,,0,2,,,
2180,,,1964,07A,A143,2,08,08,24,2,9,,,,7,,2,,0,,1,,0,,0,,3,,,,,,,0,2,,,
2180,,,1964,07A,A144,1,08,08,41,5,23,,,,1,,6,,3,,0,,1,,0,,2,,,,,,,0,5,,,
2180,,,1964,07A,A144,2,08,08,39,4,13,,,,12,,3,,2,,1,,1,,0,,3,,,,,,,0,4,,,
2180,,,1964,07A,A145,1,08,08,40,0,4,,,,6,,6,,11,,7,,3,,3,,0,,,,,,,0,0,,,
2180,,,1964,07A,A145,2,08,08,14,0,3,,,,4,,3,,0,,0,,2,,2,,0,,,,,,,0,0,,,
2180,,,1964,07A,A146,1,08,08,260,5,33,,,,52,,57,,53,,27,,14,,7,,8,,,,,,,4,5,,,
2180,,,1964,07A,A146,2,08,08,76,3,25,,,,19,,12,,7,,1,,5,,2,,2,,,,,,,0,3,,,
2180,,,1964,07A,A147,1,08,08,490,29,26,,,,47,,84,,91,,55,,58,,41,,55,,,,,,,4,29,,,
